#Table1
objid,ra,dec,u,g,r,i,z,first_ra,first_dec,integr
1237667254014248036,180.893287279165,29.8844119651533,24.83221,22.93861,21.30432,20.75019,20.04734,0,0,0
1237667254014248183,180.893285055781,29.8231469228255,25.72253,25.36022,24.92517,22.47413,23.5896,0,0,0
1237667254014312791,180.986844452792,29.7806486712281,23.16792,22.95978,22.22953,22.49614,23.01706,0,0,0
1237667254014312806,180.986653213876,29.8834931159358,23.31651,20.94341,19.59501,19.12092,18.69586,0,0,0
1237667254014312816,180.9873208712,29.899792176569,22.02929,21.08697,20.74371,20.40726,20.70694,0,0,0
1237667254014312819,180.987954342709,29.914848184546,24.75099,25.88481,23.43683,21.90855,20.66111,0,0,0
1237667254014312820,180.987728864241,29.9138852613945,24.33376,22.79807,22.20445,22.3854,22.218,0,0,0
1237667254014313159,180.98679708582,29.7891997810719,24.79627,24.22044,22.53736,22.66393,21.85322,0,0,0
1237667211601575959,180.778463474204,29.9487030251033,16.85237,17.18567,13.33618,12.97751,13.64234,0,0,0
1237667211601576141,180.871625979074,29.9596341554741,23.42137,23.50683,22.01704,23.40716,20.88866,0,0,0
1237667211601576469,180.777726586139,29.9531385606242,26.68146,20.56414,20.72876,20.24664,19.20677,0,0,0
1237667211601576472,180.77948574992,29.9384215179198,23.89632,22.54256,21.19998,20.40608,19.80776,0,0,0
1237667211601576473,180.777811997548,29.9781143191336,22.74288,22.08035,21.72876,20.83031,20.32242,0,0,0
1237667211601576796,180.870887412971,29.9383425922826,23.01231,22.45881,21.60678,21.20259,20.73349,0,0,0
1237667211601576797,180.871656421113,29.9501080883607,23.23102,23.22776,25.42542,25.39491,23.1172,0,0,0
1237667211601576976,180.777691799238,29.9889610437969,23.98948,24.01275,22.90086,22.60833,22.05469,0,0,0
1237667211601642008,180.962042287164,29.9921688462685,24.1047,21.71272,20.18422,18.83487,18.041,0,0,0
1237667211601642019,180.961280492637,29.9651140212321,26.35916,21.66155,23.35333,22.64906,24.18649,0,0,0
1237667211601642021,180.963113210657,29.9614954050022,26.44444,23.07899,25.34545,24.62856,23.26079,0,0,0
1237667211601642025,180.963243241233,29.9801704042437,25.21409,23.47565,23.42778,22.91697,23.10482,0,0,0
1237667211601642440,180.961581812258,29.9681880644111,25.18626,23.84686,22.5908,21.83364,21.38458,0,0,0
1237667211601642531,180.961043594003,29.9757897172121,26.59413,24.31553,22.60381,21.45102,20.51964,0,0,0
1237667254014181457,180.77883031679,29.7721009480336,24.77669,24.31199,24.54356,22.52107,22.59293,0,0,0
1237667254014182180,180.777663038927,29.7527832418282,24.43555,22.81687,21.37551,20.79336,20.61441,0,0,0
1237667254014182187,180.777445914371,29.850505356966,22.78147,21.92557,21.5388,21.40602,22.64429,0,0,0
1237667254014182445,180.778931227277,29.8232933279335,24.07966,23.15064,22.18427,22.17565,21.82161,0,0,0
1237667254014182641,180.777606520407,29.8256405419733,25.1867,23.85977,23.29444,21.49879,22.01776,0,0,0
1237667254014246944,180.872044885927,29.7622848309761,14.95943,14.64307,12.1628,12.04857,12.96655,0,0,0
1237667254014246945,180.87074205536,29.7641921932092,24.63466,22.57992,21.16286,21.05715,22.82691,0,0,0
1237667254014246956,180.871350529691,29.9166343081779,19.09768,17.7465,17.24153,17.05937,17.01191,0,0,0
1237667254014246957,180.871791944484,29.9189407621352,21.13823,20.33923,19.73458,19.48169,19.23196,0,0,0
1237667254014246990,180.779128128594,29.9098123984011,24.88013,22.2706,22.0161,22.15946,22.73389,0,0,0
1237667254014247155,180.779467055937,29.9164651911789,21.60935,20.70812,20.3967,20.30968,20.18737,0,0,0
1237667254014247273,180.77866780047,29.8368138272288,25.99932,24.21097,22.4076,21.69363,21.54797,0,0,0
1237667254014247274,180.778456883182,29.8362087932293,24.03953,22.15059,22.14529,22.02178,21.53215,0,0,0
1237667254014247278,180.778912291846,29.8626628638752,22.60732,22.24714,21.48104,21.02433,20.80909,0,0,0
1237667254014247595,180.871299044274,29.7877331668652,23.05204,22.85915,23.40004,24.11709,22.34972,0,0,0
1237667254014247597,180.870758987084,29.8312462115885,22.01481,20.8457,20.13027,19.73627,19.73025,0,0,0
1237667254014247609,180.872770719496,29.8710700383299,23.0358,22.52902,21.41868,21.07137,21.06292,0,0,0
1237667254014247851,180.779230412206,29.8804804424201,24.51473,22.9842,22.028,21.88372,22.66992,0,0,0
1237667254014248001,180.872234823337,29.8049893872166,23.63305,23.39569,22.2389,21.23145,20.52895,0,0,0
1237667254014248114,180.7794104559,29.821246867234,25.66086,22.96922,22.3862,21.41801,21.2582,0,0,0
1237667254014248225,180.778569720711,29.858910916652,25.38007,25.15519,24.49034,24.38909,19.92983,0,0,0
1237667254014248226,180.778199302616,29.8582980101015,24.90945,25.23958,24.51359,24.84932,20.29237,0,0,0
1237667254014312630,180.961018909334,29.7829299834677,22.55106,24.19423,24.62297,24.26198,23.49438,0,0,0
1237667254014312749,180.962989165126,29.8033792372683,24.28588,25.14816,23.99078,22.0679,21.87506,0,0,0
1237667254014312756,180.96330392976,29.887926738893,22.89076,22.44496,22.11961,21.71572,21.36769,0,0,0
1237667254014313136,180.962440057975,29.7675980539546,23.02604,23.29677,22.3365,21.72653,21.39506,0,0,0
1237667254014313138,180.96278391033,29.8113357625446,23.49109,23.59097,22.51972,21.51727,20.52274,0,0,0
1237667254014313320,180.961206371978,29.7599898400988,24.06534,24.85325,23.02859,21.62218,21.21483,0,0,0
1237667254014313450,180.96291044572,29.7719648648975,24.01822,23.95085,23.94217,22.17587,21.90935,0,0,0
1237667254014313451,180.962769112946,29.8742002311315,23.5764,24.90732,23.79488,22.38909,22.96958,0,0,0
1237667211601576563,180.805657587022,29.9480046381302,24.5628,23.66846,25.19786,23.76458,22.25997,0,0,0
1237667211601576568,180.807617871788,29.9378827916714,23.01739,23.04328,23.09996,22.81572,21.57149,0,0,0
1237667211601576573,180.806919348135,29.9737636405765,22.89064,22.16179,21.20956,20.94014,20.82753,0,0,0
1237667211601641798,180.898427848401,29.9617955285028,21.92973,20.60432,19.74319,19.39902,18.89669,0,0,0
1237667211601641799,180.898456796672,29.9467164123728,23.03934,22.55891,22.79932,22.10825,23.76161,0,0,0
1237667211601641804,180.900261375861,29.9511393341815,24.32148,23.15577,25.21395,23.54063,23.61414,0,0,0
1237667211601642128,180.991161725754,29.9775047425071,24.15034,22.67516,21.17133,20.61664,20.25698,0,0,0
1237667211601642129,180.990119565223,29.976213663882,24.66861,22.4872,21.87779,21.48079,21.90698,0,0,0
1237667211601642131,180.990626163921,29.9934316042268,23.35741,22.88494,23.07899,23.39856,23.70346,0,0,0
1237667211601642458,180.989459516407,29.9549509557805,25.20446,25.42433,22.76699,24.4672,23.7121,0,0,0
1237667254014247167,180.806806955807,29.8833067600856,22.3374,22.02261,21.70626,21.34352,21.45975,0,0,0
1237667254014247359,180.805548757252,29.7840604963482,22.27948,21.88824,21.51458,21.42183,21.44474,0,0,0
1237667254014247363,180.80699574408,29.7697209462363,23.46081,22.63591,21.79442,20.95972,20.60094,0,0,0
1237667254014247370,180.806704494516,29.8208769822348,22.9306,22.91959,23.0043,22.40763,21.60484,0,0,0
1237667254014247371,180.806451964083,29.8456025290955,22.30054,21.16596,20.71402,20.43266,19.9685,0,0,0
1237667254014247376,180.806236303002,29.9117482437199,25.2284,23.97064,22.03086,21.3146,21.33611,0,0,0
1237667254014247378,180.80735216201,29.8423262228979,22.08856,21.15412,20.03147,19.60901,19.28648,0,0,0
1237667254014247379,180.807447223965,29.835782228142,22.858,21.97541,21.23172,20.97965,20.82566,0,0,0
1237667254014247381,180.805963693056,29.9154986029146,25.6925,21.94311,20.27118,19.45641,18.83228,0,0,0
1237667254014247384,180.806793061826,29.9008367621955,22.96289,21.74311,20.39637,19.58496,19.2685,0,0,0
1237667254014247386,180.806144581569,29.8997800009814,24.74697,23.44117,22.61768,22.27027,22.27441,0,0,0
1237667254014247392,180.806531893358,29.9301499112332,22.89546,22.29692,21.12098,20.60091,20.04398,0,0,0
1237667254014247398,180.807358786889,29.920397922175,23.21884,22.28895,21.6009,21.39524,21.43432,0,0,0
1237667254014247399,180.80577228828,29.9204556097086,23.47235,21.70691,20.78927,20.34036,19.79313,0,0,0
1237667254014247653,180.899545610964,29.7669613816184,24.00019,22.2885,20.82881,20.27249,20.0977,0,0,0
1237667254014247669,180.899745295863,29.8020858021699,22.93843,23.16391,22.54413,21.83349,22.93283,0,0,0
1237667254014247670,180.899419193292,29.8028591773224,23.51262,22.362,21.66131,21.46926,23.01762,0,0,0
1237667254014247678,180.899260342388,29.8822538127891,22.90293,22.26637,21.99991,21.82367,20.85535,0,0,0
1237667254014247875,180.807742977899,29.7816697751762,23.43176,22.85341,22.02444,22.04947,20.59755,0,0,0
1237667254014247878,180.806233251461,29.8664585560283,24.10217,23.33707,21.81503,20.81703,20.45752,0,0,0
1237667254014248040,180.898764578613,29.8171052905157,23.12631,23.41747,22.61889,22.14414,21.15377,0,0,0
1237667254014248130,180.807548981139,29.8382877595388,25.13665,24.11743,23.28938,21.87167,20.92132,0,0,0
1237667254014248190,180.898568290263,29.906010318459,25.8373,24.07055,23.37536,21.97451,21.89374,0,0,0
1237667254014312521,180.990593956143,29.770352524933,19.58298,18.51604,17.94354,17.56534,17.44587,0,0,0
1237667254014312523,180.991176719094,29.8676782525173,20.24611,18.8413,18.13651,17.71864,17.44101,0,0,0
1237667254014312805,180.991008807174,29.7581441808795,22.9796,22.96741,21.98797,21.43998,21.61671,0,0,0
1237667254014312808,180.989715624878,29.8133901205,23.32496,21.9103,21.73709,21.36686,21.00392,0,0,0
1237667254014312809,180.990683926486,29.8134658855892,22.94338,22.59522,22.45991,22.51173,22.7745,0,0,0
1237667254014312813,180.990202722627,29.7661671849689,24.4764,24.29415,22.37752,21.64543,22.12539,0,0,0
1237667254014312822,180.989101104516,29.892950166651,23.72348,23.03007,22.66994,21.99581,21.66505,0,0,0
1237667254014312823,180.989622971494,29.8939928282676,24.66341,24.17199,22.34642,23.03897,22.127,0,0,0
1237667254014312824,180.989889255796,29.8976868764372,23.27676,21.80544,20.94704,20.7391,20.17494,0,0,0
1237667254014312826,180.989930777174,29.9281024118622,22.73747,22.64238,21.49805,20.94501,21.10947,0,0,0
1237667254014313162,180.989577859275,29.8032513908511,23.31311,23.45913,22.86774,22.16131,22.4202,0,0,0
1237667254014313163,180.99021202236,29.8095510327623,25.82199,23.48767,22.56277,22.56222,22.92408,0,0,0
1237667254014313164,180.991164248285,29.7996821163867,24.33881,23.89131,22.71619,22.54738,21.45016,0,0,0
1237667254014313166,180.989039727135,29.8810256314283,23.95911,23.15983,22.19381,21.70011,22.62427,0,0,0
1237667254014313167,180.989955454749,29.8757478531029,24.58569,23.00826,21.60065,21.02342,20.74547,0,0,0
1237667254014313341,180.990483454119,29.936809239372,25.80006,25.99779,25.06535,22.69899,23.41497,0,0,0
1237667211601576145,180.890002328485,29.9438281184468,24.87191,21.51477,20.01668,19.42364,18.98266,0,0,0
1237667211601576883,180.889185775724,29.9699575057569,24.03648,23.27085,22.09707,21.31749,22.28406,0,0,0
1237667211601576900,180.890382077381,29.9588668116606,22.15925,20.93829,19.89161,19.45152,19.12473,0,0,0
1237667211601576901,180.888942020793,29.9580422676321,24.57892,24.78871,23.68078,21.69899,20.98157,0,0,0
1237667211601576908,180.890832628714,29.9512138882443,23.44869,22.16547,21.07165,20.47668,19.5804,0,0,0
1237667211601576909,180.890205175525,29.9499506722907,24.06002,24.49492,22.78601,21.86624,21.14174,0,0,0
1237667211601576988,180.797950476894,29.9818207136746,25.552,24.24998,22.90569,21.69399,20.67697,0,0,0
1237667211601641723,180.98274230746,29.9396080061807,22.25945,21.9353,21.63746,21.47368,21.48307,0,0,0
1237667211601642100,180.983325370953,29.9434191982758,24.73259,22.91792,21.41418,21.45872,20.05359,0,0,0
1237667211601642101,180.983351076593,29.9559690144842,24.12201,22.30433,21.29721,20.98766,20.75109,0,0,0
1237667211601642104,180.984027203313,29.9773473657356,25.70306,23.29121,23.76332,23.6701,21.73039,0,0,0
1237667211601642587,180.983750087658,29.9997325247465,24.05533,21.37903,26.5347,26.71371,26.47646,0,0,0
1237667254014246932,180.797358018869,29.9156515316631,18.58685,16.9052,16.2909,16.08473,15.97708,0,0,0
1237667254014247045,180.890718902801,29.9268195162542,19.06244,18.24306,18.06327,17.86059,17.7683,0,0,0
1237667254014247046,180.890496304693,29.9273951148462,20.9845,20.63227,21.15702,20.85944,21.66211,0,0,0
1237667254014247159,180.796381539913,29.7859736561683,21.40966,21.16507,21.09376,20.79251,20.80674,0,0,0
1237667254014247162,180.797649806802,29.844954953943,21.50343,20.93112,20.28562,20.00107,19.75024,0,0,0
1237667254014247163,180.797303614433,29.8436356498622,24.78396,22.71506,21.87845,21.50335,21.58172,0,0,0
1237667254014247338,180.7981122023,29.7700563186105,24.23615,22.03083,21.21874,20.84081,21.30153,0,0,0
1237667254014247340,180.79672086377,29.8252703969694,22.38523,21.37716,20.9436,20.85734,20.62288,0,0,0
1237667254014247341,180.796032375749,29.8510454664985,23.50221,21.99465,21.29713,20.95015,20.89365,0,0,0
1237667254014247344,180.796944809136,29.8958411790167,22.31302,21.69032,20.85354,20.37862,20.092,0,0,0
1237667254014247346,180.797357892829,29.9126439965402,22.82695,21.13286,19.56763,18.97647,18.60189,0,0,0
1237667254014247635,180.888976488803,29.7532935638293,23.11526,22.29842,21.76381,21.32324,21.40017,0,0,0
1237667254014247641,180.889745946098,29.7965065954951,22.6289,22.4739,22.00486,21.44024,20.69342,0,0,0
1237667254014247657,180.890469992947,29.9136737016095,25.0127,22.75364,21.90816,21.57835,21.93767,0,0,0
1237667254014247862,180.797925859299,29.7677208272951,23.67309,24.13293,22.8832,21.95864,21.31121,0,0,0
1237667254014247863,180.797604446712,29.807819911468,24.02209,23.38194,22.0218,21.36172,20.99444,0,0,0
1237667254014247870,180.798038947695,29.8920124712715,23.49815,22.70146,21.82384,21.40831,21.20194,0,0,0
1237667254014248019,180.890096987949,29.7616858052398,23.69765,23.61276,22.06208,21.62729,21.46305,0,0,0
1237667254014248022,180.890419907956,29.7934255577309,22.68546,23.12586,22.1644,21.16685,21.50481,0,0,0
1237667254014248023,180.889440616583,29.843033601802,23.46684,24.27215,22.4407,21.48815,21.07995,0,0,0
1237667254014248026,180.890934458593,29.8161060831925,24.57189,24.02561,22.62741,22.568,23.17665,0,0,0
1237667254014248027,180.890155866961,29.81741189476,24.101,23.40897,22.71078,22.83907,21.33493,0,0,0
1237667254014248028,180.889460610464,29.8730854717932,23.63573,23.13823,22.28844,22.26048,22.45937,0,0,0
1237667254014248032,180.890576297624,29.8901368323957,23.22842,25.05233,23.15559,22.21976,21.96036,0,0,0
1237667254014248033,180.89024281216,29.8913258821341,25.45018,25.51274,23.00166,23.61092,23.27694,0,0,0
1237667254014248035,180.890150658245,29.9317691784098,25.23325,23.34773,22.3431,22.32907,21.06748,0,0,0
1237667254014248126,180.796101992659,29.9024396242452,24.17128,24.63168,22.94044,21.93785,21.84846,0,0,0
1237667254014248127,180.795943496315,29.9040781205366,23.46269,24.39306,22.46208,23.17665,22.64315,0,0,0
1237667254014248184,180.890083742684,29.9084095332272,23.33756,24.84043,23.36297,22.41669,22.65396,0,0,0
1237667254014248279,180.890179767108,29.9340796020541,22.98495,23.02186,27.77565,26.70902,17.92562,0,0,0
1237667254014312793,180.981923017458,29.9339696780525,22.62847,22.12515,21.66563,21.42692,20.74423,0,0,0
1237667254014312797,180.983734691426,29.892232892626,23.81223,22.75471,21.7034,21.0319,20.88574,0,0,0
1237667254014312798,180.983439566786,29.8907871308245,23.88647,25.18855,23.11805,21.6643,20.86585,0,0,0
1237667254014313154,180.982115867641,29.8552001709802,22.14827,21.86228,20.80509,20.20173,19.76965,0,0,0
1237667254014313156,180.983224969961,29.8455780095056,25.5523,23.42703,22.32726,21.17108,20.70639,0,0,0
1237667254014313157,180.982619696835,29.8647038407298,24.2998,22.72395,21.30305,21.29281,20.83226,0,0,0
1237667254014313160,180.983332820515,29.9353294502933,23.61267,23.82301,22.92579,23.83509,23.04726,0,0,0
1237667254014313420,180.983587515597,29.752539376064,24.47527,25.16864,25.27314,24.53482,20.50002,0,0,0
1237667254014313443,180.98286201771,29.7863366847712,23.95392,24.50033,22.72252,22.92906,23.28188,0,0,0
